"Grid","Sample_ID","LU_type","Species","Ecological grouping","Maturity","Abundance","Additional material","Total abundance per replicate","Comments","FID","OBJECTID","Unique_ID","Photo","NOTES","observed_o","user_login","positional","POINT_X","POINT_Y","Date","Time","MAT","MAP","Albedo","MAP_Seas","MAT_Seas","Crop","Dist_Urban","Forest_Con","NDVI","Forest_Dec","Pop_Dens","Elev","Slope","Aspect","Dist_River","SOC","pH","P","N","Clay_Silt"
"G52",389,"EXO",NA,NA,NA,NA,NA,NA,NA,159,159,"G52_EXO_389","https://static.inaturalist.org/photos/170880612/medium.jpeg"," ","2021-11-29 11:57:21","filipe70",5,-7.65224292977,41.7483639599,"2021-11-29","11:57",10.3044996,1402.4399414,1419.8499756,50.7873001,484.1789856,0,4423.0800781,0,137.8890076,0,0.0038846,1004.3200073,247.5299988,172.3690033,8118,59.2042007,5.1019001,27.3638,1.61377,27.3222008
"G51",170,"CROP",NA,NA,NA,NA,NA,NA,NA,160,160,"G51_CROP_170","https://static.inaturalist.org/photos/170297627/medium.jpeg"," ","2021-11-26 11:00:52","carolina_duarte",9,-7.7673218803,41.7239906004,"2021-11-26","11:00",10.3171997,1463.25,1499.4399414,52.4873009,476.5480042,0.63685,6223.1801758,0.0357939,160.6499939,0,14.7167997,1005.3400269,247.7579956,126.9300003,2179.7900391,98.1360016,5.0072999,20.4319992,2.1772799,26.0657997
"G51",174,"FOR",NA,NA,NA,NA,NA,NA,NA,162,162,"G51_FOR_174","https://static.inaturalist.org/photos/170319023/medium.jpeg"," ","2021-11-26 16:04:44","carolina_duarte",8,-7.80658755787,41.80744659,"2021-11-26","16:04",9.9066896,1458.1500244,1382.1199951,52.8872986,469.4440002,0.0365158,1263.7399902,0.124117,175.2059937,0.76972,1.83416,1065.4000244,243.4579926,116.7639999,4361.6899414,103.163002,4.7894001,12.9879999,3.33285,34.2019005
"G51",173,"URB",NA,NA,NA,NA,NA,NA,NA,164,164,"G51_URB_173","https://static.inaturalist.org/photos/170311280/medium.jpeg"," ","2021-11-26 14:43:05","carolina_duarte",28,-7.80659492961,41.7783648398,"2021-11-26","14:43",10.5858002,1491.5799561,1679.9200439,52.8872986,474.0960083,0.810511,3996.2800293,0,162.7660065,0,52.8361015,938.5689697,248.3470001,109.2310028,1644.6700439,94.3293991,5.08004,26.3307991,1.94262,31.8736
"G51",171,"EXO",NA,NA,NA,NA,NA,NA,NA,165,165,"G51_EXO_171","https://static.inaturalist.org/photos/170301830/medium.jpeg"," ","2021-11-26 12:30:59","carolina_duarte",7,-7.70063387975,41.7625817504,"2021-11-26","12:30",11.3392,1333.1999512,1407.6500244,51.5872993,487.3500061,0.209551,4556.4702148,0,161.4140015,0,0.860079,836.9810181,246.4900055,107.5719986,3993.2399902,76.9413986,5.2595901,21.323,2.8335199,31.3465996
"G62",258,"CROP",NA,NA,NA,NA,NA,NA,NA,166,166,"G62_CROP_258","https://inaturalist-open-data.s3.amazonaws.com/photos/171652638/medium.jpeg"," ","2021-12-07 11:31:58","andrerp89",3,-7.7635496398,41.8846062002,"2021-12-07","11:31",9.6067696,1428.1600342,1622.8000488,51.9873009,470.5390015,0.358504,5994.4301758,0,169.8589935,0,36.1665001,1104.0799561,248.8009949,147.2830048,12530.2998047,125.2929993,4.9103599,24.4659996,2.78826,31.9640999
"G62",256,"PAST",NA,NA,NA,NA,NA,NA,NA,167,167,"G62_PAST_256","https://inaturalist-open-data.s3.amazonaws.com/photos/171647653/medium.jpeg"," ","2021-12-07 09:14:32","andrerp89",3,-7.76729488985,41.8495326404,"2021-12-07","09:14",10.3247004,1448.1600342,1591.3100586,52.2873001,473.3649902,0.136925,1998.1400146,0,164.1499939,0,13.8788004,990.9329834,248.7870026,166.1210022,8913.0595703,121.5820007,5.0429602,26.3050995,2.44085,32.9227982
"G62",257,"URB",NA,NA,NA,NA,NA,NA,NA,168,168,"G62_URB_257","https://inaturalist-open-data.s3.amazonaws.com/photos/171649475/medium.jpeg"," ","2021-12-07 10:29:47","andrerp89",4,-7.75910233041,41.8513997904,"2021-12-07","10:29",10.1161003,1444.6800537,1604.4399414,52.1787987,472.1749878,0.123826,2278.2299805,0,157.9100037,0,0.432824,1028.3299561,248.9400024,185.1000061,9087.7099609,121.8529968,5.0636001,22.5018997,2.38501,32.0250015
"G61",114,"PAST",NA,NA,NA,NA,NA,NA,NA,169,169,"G61_PAST_114","https://inaturalist-open-data.s3.amazonaws.com/photos/165847427/medium.jpeg"," ","2021-10-26 15:38:10","andrerp89",7,-7.94937121221,41.8565417712,"2021-10-26","15:38",9.25912,1701.9200439,1604.2299805,53.9324989,456.5010071,0,12137.7998047,0,165.2640076,0.219476,0,1148.0300293,245.3809967,151.348999,5947.4799805,132.0570068,5.1156802,20.8125,3.72947,37.6915016
"G61",113,"CROP",NA,NA,NA,NA,NA,NA,NA,170,170,"G61_CROP_113","https://inaturalist-open-data.s3.amazonaws.com/photos/165847381/medium.jpeg"," ","2021-10-26 15:38:10","andrerp89",7,-7.95133390344,41.8542169823,"2021-10-26","15:38",9.5728998,1712.0400391,1631.4399414,54.0325012,457.4979858,0.0648894,12137.7998047,0,160.996994,0.186671,23.7775002,1104.0999756,241.1699982,148.9519958,5278.3798828,130.8829956,5.03232,19.2581997,2.9625299,27.5757999
"G61",115,"FOR",NA,NA,NA,NA,NA,NA,NA,171,171,"G61_FOR_115","https://inaturalist-open-data.s3.amazonaws.com/photos/165847497/medium.jpeg"," ","2021-10-26 15:38:10","andrerp89",7,-7.95243482741,41.8547630372,"2021-10-26","15:38",9.5728998,1712.0400391,1631.4399414,54.0325012,457.4979858,0.0648894,12137.7998047,0,160.996994,0.186671,23.7775002,1104.0999756,241.1699982,148.9519958,5278.3798828,130.8829956,5.03232,19.2581997,2.9625299,27.5757999
"G61",137,"URB",NA,NA,NA,NA,NA,NA,NA,172,172,"G61_URB_137","https://static.inaturalist.org/photos/166096926/medium.jpeg"," ","2021-10-28 10:43:55","susanamendes",3,-8.15908243571,41.9848778097,"2021-10-28","10:43",11.3072996,2028.9699707,1441.4300537,51.9324989,459.4039917,0.734701,9046.9697266,0,158.3860016,0,8.2994299,774.1129761,242.8070068,136.0200043,9525.3300781,128.0460052,5.1092701,26.8633003,2.51174,27.7493
"G22",224,"EXO",NA,NA,NA,NA,NA,NA,NA,174,174,"G22_EXO_224","https://inaturalist-open-data.s3.amazonaws.com/photos/169078848/medium.jpeg"," ","2021-11-16 11:01:33","andrerp89",4,-6.80239212989,41.2537906599,"2021-11-16","11:01",13.8759003,731.072998,1481.9200439,48.2000008,591.6669922,0.352355,4812.1601563,0,107.7249985,0,0,510.3729858,247.3809967,131.6499939,11646,40.9463005,6.0291901,9.6409397,1.01566,49.7910995
"G60",127,"EXO",NA,NA,NA,NA,NA,NA,NA,178,178,"G60_EXO_127","https://inaturalist-open-data.s3.amazonaws.com/photos/167279439/medium.jpg"," ","Thu Nov 04 2021 16:27:05 GMT+0000 (GMT)","claudia_carvalho_santos",5,-8.39589030979,41.878471,"Thu Nov 04","00 (G",14.2494001,1905.5200195,1455.3499756,51.3325005,444.0559998,0.0644073,1412.9000244,0,179.9019928,0,23.7385998,179.4889984,246.223999,143.6589966,6953.5898438,113.3339996,5.1440501,18.8922997,2.63099,33.7713013
"G70",66,"FOR",NA,NA,NA,NA,NA,NA,NA,180,180,"G70_FOR_66","https://static.inaturalist.org/photos/167931500/medium.jpeg"," ","2021-11-08 15:28:15","ruicarvalho",9,-8.14574259035,42.0248402298,"2021-11-08","15:28",10.0445004,2031.25,1500.4499512,51.5999985,456.9949951,0.623841,10459.2998047,0,158.8930054,0.105565,18.0800991,977.6290283,241.878006,145.6139984,12551.2001953,138.3880005,5.2824998,28.7698002,4.3872199,29.4276009
"G70",64,"URB",NA,NA,NA,NA,NA,NA,NA,181,181,"G70_URB_64","https://static.inaturalist.org/photos/167909175/medium.jpeg"," ","2021-11-08 11:38:01","ruicarvalho",4,-8.14392073026,42.0336745104,"2021-11-08","11:38",9.6326704,2043.0999756,1545.6500244,51.5999985,455.7409973,0.681267,9990.7099609,0,169.8439941,0.0836283,10.5663004,1045.7800293,243.522995,144.220993,13444.2998047,144.7120056,5.3482399,19.8505993,4.3684201,28.0501995
"G69",138,"EXO",NA,NA,NA,NA,NA,NA,NA,187,187,"G69_EXO_138","https://static.inaturalist.org/photos/167080837/medium.jpeg"," ","2021-11-03 08:25:32","susanamendes",4,-8.33297462978,42.0750227903,"2021-11-03","08:25",14.0293999,1748.2299805,1311.2099609,50.4411011,441.4179993,0.437321,1998.1400146,0.0673161,184.8630066,0.0072419,28.1093006,192.4609985,242.3439941,68.1287994,1516.8199463,128.9589996,5.2670898,20.2835007,2.5260201,33.6996994
"G69",131,"FOR",NA,NA,NA,NA,NA,NA,NA,188,188,"G69_FOR_131","https://static.inaturalist.org/photos/166141000/medium.jpeg"," ","2021-10-28 17:51:08","susanamendes",3,-8.36939547022,42.0438071296,"2021-10-28","17:51",14.3021002,1703.0799561,1472.1700439,50.5410004,440.2019958,0.415028,3221.9099121,0.006939,167.427002,0,77.5351028,159.8699951,246.1199951,193.4380035,4109.4399414,86.3507004,5.20223,21.2714005,2.5271699,36.8260994
"G68",68,"FOR",NA,NA,NA,NA,NA,NA,NA,190,190,"G68_FOR_68","https://static.inaturalist.org/photos/168055100/medium.jpeg"," ","Tue Nov 09 2021 09:10:00 GMT+0000 (GMT)","claudia_carvalho_santos",5,-8.46280104993,42.0428243999,"Tue Nov 09","00 (G",14.2420998,1604.4599609,1502.8199463,50.0410004,424.3059998,0.181982,3221.9099121,0.623153,168.4470062,0,121.314003,167.8480072,246.154007,144.2409973,4636.6201172,87.2315979,5.1061602,25.4095993,2.4735701,32.9583015
"G68",70,"EXO",NA,NA,NA,NA,NA,NA,NA,192,192,"G68_EXO_70","https://static.inaturalist.org/photos/168071635/medium.jpeg"," ","Tue Nov 09 2021 11:32:00 GMT+0000 (GMT)","claudia_carvalho_santos",5,-8.54216155571,42.0449952824,"Tue Nov 09","00 (G",14.6007004,1615.4499512,1332.0999756,49.8041,402.9440002,0.0314828,1895.5999756,0.118379,173.6719971,0.132453,3.9502001,91.0134964,245.977005,141.102005,2614.9799805,103.0859985,5.3038101,19.8281002,3.1268799,37.3335991
"G58",32,"EXO",NA,NA,NA,NA,NA,NA,NA,195,195,"G58_EXO_32","https://inaturalist-open-data.s3.amazonaws.com/photos/165792823/medium.jpg"," ","Tue Oct 26 2021 13:38:19 GMT+0100 (GMT+1)","claudia_carvalho_santos",5,-8.68110241415,41.9268819878,"Tue Oct 26"," (GMT",13.4856005,1974.3599854,1450.7900391,50.0126991,382.7869873,0.0431916,3684.3898926,0,188.7089996,0.559811,20.8188,313.6099854,246.9759979,152.9810028,6056.8798828,120.6689987,5.3780499,29.9127007,2.27509,31.8253994
"G58",31,"FOR",NA,NA,NA,NA,NA,NA,NA,196,196,"G58_FOR_31","https://inaturalist-open-data.s3.amazonaws.com/photos/165776840/medium.jpeg"," ","Tue Oct 26 2021 11:36:00 GMT+0100 (GMT+1)","claudia_carvalho_santos",5,-8.72136580769,41.9518627836,"Tue Oct 26"," (GMT",14.1458998,1760.1400146,1390.1999512,49.6716003,360.9240112,0.390693,893.5960083,0.427423,178.8820038,0.0384937,141.651001,151.7929993,241.0070038,79.8830032,2146.2800293,112.1880035,5.88761,29.9705009,2.6350801,35.4113007
"G59",314,"EXO",NA,NA,NA,NA,NA,NA,NA,201,201,"G59_EXO_314","https://static.inaturalist.org/photos/165800210/medium.jpeg"," ","2021-10-26 14:24:58","filipe70",4,-8.57869395976,41.9317473399,"2021-10-26","14:24",13.0075998,1827.2900391,1591.3299561,49.8409996,410.3930054,0.306818,631.867981,0,190.371994,0.606128,53.7153015,400.8880005,245.4530029,176.7749939,10422.4003906,114.7300034,5.2118502,33.1012993,2.1701601,31.1495991
"G59",313,"PAST",NA,NA,NA,NA,NA,NA,NA,202,202,"G59_PAST_313","https://static.inaturalist.org/photos/165779440/medium.jpeg"," ","2021-10-25","filipe70",3,-8.55419037029,41.9558123902,"2021-10-25","21-10",12.2065001,2085.9799805,1566.5699463,50.1127014,420.2609863,0.138111,4045.9299316,0,171.2310028,0,41.3456001,556.4749756,248.2429962,155.7669983,10321.2001953,117.2750015,5.0339999,20.5027008,1.8189501,30.8617992
"G59",316,"URB",NA,NA,NA,NA,NA,NA,NA,203,203,"G59_URB_316","https://static.inaturalist.org/photos/165814099/medium.jpeg"," ","2021-10-26 17:02:40","filipe70",5,-8.53499703019,41.9150533497,"2021-10-26","17:02",13.0328999,1990.9499512,1706.6600342,50.3041,421.1539917,0.841189,1895.5999756,0,184.8249969,0.158811,153.4949951,400.6419983,246.1640015,154.4530029,13877,81.3136978,5.5188699,34.0836983,2.36096,31.566
"G59",312,"PERM",NA,NA,NA,NA,NA,NA,NA,204,204,"G59_PERM_312","https://static.inaturalist.org/photos/165769217/medium.jpeg"," ","2021-10-26 11:13:06","filipe70",3,-8.50457449961,42.0085014098,"2021-10-26","11:13",14.5890999,1693.8800049,1606.1300049,50.4040985,414.6530151,0.574766,631.867981,0.0447714,169.1710052,0,268.4580078,105.3470001,248.2619934,91.1638031,6083.2900391,103.2160034,5.2143102,26.3404999,2.4693301,33.8529015
"G59",315,"FOR",NA,NA,NA,NA,NA,NA,NA,206,206,"G59_FOR_315","https://static.inaturalist.org/photos/165804197/medium.jpeg"," ","Tue Oct 26 2021 15:23:56 GMT+0100 (GMT+1)","pedrovilar",5,-8.59755623963,41.8705501303,"Tue Oct 26"," (GMT",12.7622004,1809.8699951,1170.25,50.0588989,414.0429993,0,5361.5800781,0.956951,188.6629944,0.0007684,1.09961,455.5,244.1100006,169.4909973,10044.2998047,120.6790009,5.1092501,17.5895004,1.78387,29.5879993
"G59",317,"CROP",NA,NA,NA,NA,NA,NA,NA,207,207,"G59_CROP_317","https://static.inaturalist.org/photos/165825877/medium.jpeg"," ","2021-10-26 18:29:39","filipe70",3,-8.43904159999,41.8940912104,"2021-10-26","18:29",14.8676004,1863.5999756,1674,51.3283997,434.7780151,1,1263.7399902,0,178.572998,0,157.4210052,73.552002,247.3939972,120.1159973,9650.2998047,108.3170013,5.4833798,32.7608986,2.9581499,35.7277985
"G49",108,"EXO",NA,NA,NA,NA,NA,NA,NA,208,208,"G49_EXO_108","https://inaturalist-open-data.s3.amazonaws.com/photos/165614911/medium.jpeg","GPS ERROR","2021-10-25 17:24:01","andrerp89",2700,-8.41482419998,41.8299180003,"2021-10-25","17:24",14.9273996,1803.5100098,1595.1500244,51.8082008,441.4249878,0.481961,631.867981,0.0708745,165.0590057,0.0093201,352.553009,73.0354004,246.8370056,171.5630035,2170.1298828,94.5173035,5.7804098,30.4318008,2.1491599,41.1692009
"G49",109,"PAST",NA,NA,NA,NA,NA,NA,NA,209,209,"G49_PAST_109","https://inaturalist-open-data.s3.amazonaws.com/photos/165753989/medium.jpeg"," ","2021-10-26 08:52:13","andrerp89",3,-8.36478460023,41.7456925697,"2021-10-26","08:52",12.2665005,2417.9199219,1510.0999756,52.0802002,453.1069946,0,5435.5297852,0,183.0709991,0,37.3959999,594.2810059,245.4550018,189.151001,8335.5595703,98.5934982,5.28862,24.2698994,2.1781499,29.7012005
"G49",107,"FOR",NA,NA,NA,NA,NA,NA,NA,210,210,"G49_FOR_107","https://inaturalist-open-data.s3.amazonaws.com/photos/165600214/medium.jpeg"," ","2021-10-25 15:58:29","andrerp89",6,-8.30805153985,41.8091197004,"2021-10-25","15:58",14.8130999,1939.5300293,1316.6700439,52.8451996,456.1740112,0,1412.9000244,0.10828,190.4810028,0.0668854,28.3001003,128.1320038,242.6430054,147.822998,1703.6700439,103.4779968,5.3628898,13.4912004,2.88624,32.9384995
"G49",112,"CROP",NA,NA,NA,NA,NA,NA,NA,211,211,"G49_CROP_112","https://inaturalist-open-data.s3.amazonaws.com/photos/165847318/medium.jpeg"," ","2021-10-26 11:39:29","andrerp89",10,-8.25442638987,41.7558907297,"2021-10-26","11:39",12.3388996,2374.4699707,1663.0100098,53.0084991,457.8089905,0.29282,5961.0297852,0,186.0359955,0.173876,46.7813988,587.8610229,237.3789978,127.6090012,4175.6201172,110.7409973,5.3387499,28.1912003,3.0184801,24.4617996
"G49",111,"URB",NA,NA,NA,NA,NA,NA,NA,212,212,"G49_URB_111","https://inaturalist-open-data.s3.amazonaws.com/photos/165764073/medium.jpeg"," ","2021-10-26 10:27:03","andrerp89",4,-8.31752721961,41.7268901801,"2021-10-26","10:27",14.5219002,2334.4699707,1561.5799561,52.1674995,453.8500061,0.548507,1263.7399902,0,185.2799988,0.269759,127.189003,193.451004,242.9609985,130.9689941,10030.2998047,110.1070023,5.3151698,28.8777008,2.4500899,29.0002003
"G49",110,"PERM",NA,NA,NA,NA,NA,NA,NA,213,213,"G49_PERM_110","https://inaturalist-open-data.s3.amazonaws.com/photos/165758617/medium.jpeg"," ","2021-10-26 09:37:15","andrerp89",3,-8.33245516967,41.7084070203,"2021-10-26","09:37",14.8563995,2209.4699707,1553.1300049,51.780201,453.8299866,0.698621,1412.9000244,0,184.6000061,0.201301,123.3809967,103.5250015,246.3249969,117.1959991,11338.4003906,125.9609985,5.3153501,31.6716003,2.68612,33.3558998
"G48",364,"PAST",NA,NA,NA,NA,NA,NA,NA,214,214,"G48_PAST_364","https://static.inaturalist.org/photos/169850538/medium.jpeg"," ","2021-11-22 09:21:07","filipe70",4,-8.49312863997,41.8285216203,"2021-11-22","09:21",12.9307003,2136.9199219,1684.1400146,50.780201,435.4729919,0.02416,3159.3400879,0,190.8090057,0.0932942,28.2127991,452.25,245.1589966,129.6269989,3796.3798828,84.7361984,5.3822598,32.1530991,1.69698,27.7752991
"G48",365,"EXO",NA,NA,NA,NA,NA,NA,NA,215,215,"G48_EXO_365","https://static.inaturalist.org/photos/169852898/medium.jpeg"," ","2021-11-22 10:08:38","filipe70",5,-8.60481305987,41.8085529899,"2021-11-22","10:08",14.6226997,1650.5899658,1437.2199707,49.7588997,403.6839905,0.0617253,2605.2600098,0.0054922,163.5829926,0,117.2789993,92.0344009,245.5140076,74.1065979,4054.8798828,102.3209991,5.5812898,18.2985001,2.9581699,36.8628998
"G48",367,"PERM",NA,NA,NA,NA,NA,NA,NA,216,216,"G48_PERM_367","https://static.inaturalist.org/photos/169857418/medium.jpeg"," ","2021-11-22 11:40:00","filipe70",3,-8.50127430966,41.7695228502,"2021-11-22","11:40",14.5792999,1782.25,1632.0400391,50.8536987,429.9840088,0.978403,1412.9000244,0,176.6040039,0,135.6840057,117.8949966,247.1799927,105.9580002,2611.5,71.5828018,5.3561301,34.5814018,2.88028,37.668499
"G48",366,"URB",NA,NA,NA,NA,NA,NA,NA,217,217,"G48_URB_366","https://static.inaturalist.org/photos/169855251/medium.jpg"," ","Mon Nov 22 2021 10:56:32 GMT+0000 (GMT)","pedrovilar",7,-8.57772085823,41.7529084627,"Mon Nov 22","00 (G",14.7201996,1513.9200439,1560.4100342,50.4040985,413.9769897,0.503085,631.867981,0.138206,168.1260071,0.0813811,403.401001,93.376503,247.6560059,170.0690002,1780.3000488,80.0728989,5.2245402,40.4446983,2.6824901,33.3347015
"G48",368,"CROP",NA,NA,NA,NA,NA,NA,NA,218,218,"G48_CROP_368","https://static.inaturalist.org/photos/169869641/medium.jpeg"," ","2021-11-22 14:35:47","filipe70",3,-8.54263482034,41.7310888198,"2021-11-22","14:35",14.2546997,1655.0699463,1543.2800293,50.5999985,422.67099,0.513009,4467.9799805,0,182.5010071,0.486991,145.3280029,186.9660034,247.3059998,152.029007,4734.1298828,102.3649979,5.1646299,39.3619003,2.2492399,33.3055992
"G48",369,"FOR",NA,NA,NA,NA,NA,NA,NA,219,219,"G48_FOR_369","https://static.inaturalist.org/photos/169873266/medium.jpeg"," ","2021-11-22 15:17:18","filipe70",3,-8.62848417031,41.6959847703,"2021-11-22","15:17",14.0118999,1810.9599609,1423.2600098,50.2000008,406.5650024,0.0163198,1412.9000244,0.31432,183.496994,0.654674,51.9342003,235.272995,241.0209961,90.061203,5373.3100586,103.314003,5.2238002,18.2730999,2.2695501,31.5186005
"G47",309,"FOR",NA,NA,NA,NA,NA,NA,NA,220,220,"G47_FOR_309","https://static.inaturalist.org/photos/165573167/medium.jpeg"," ","2021-10-25 12:58:07","filipe70",3,-8.67554760044,41.8125689602,"2021-10-25","12:58",12.6837997,2257.6000977,1566,49.9350014,396.8280029,0.236276,6716.8500977,0,150.1289978,0,28.6648006,473.95401,234.9550018,76.381897,7331.1601563,99.023201,5.4787898,23.0692005,2.38814,24.2537003
"G47",310,"EXO",NA,NA,NA,NA,NA,NA,NA,221,221,"G47_EXO_310","https://static.inaturalist.org/photos/165588100/medium.jpeg"," ","2021-10-25 14:45:50","filipe70",6,-8.75510427984,41.77946979,"2021-10-25","14:45",14.1248999,1908.9899902,1304.0999756,49.0872993,361.5239868,0.0906341,4935.0498047,0.0193054,200.7350006,0.590443,38.4472008,169.6589966,245.6640015,114.7969971,7840.7797852,119.7210007,5.38343,24.5058994,2.5541799,26.4325008
"G47",311,"PAST",NA,NA,NA,NA,NA,NA,NA,222,222,"G47_PAST_311","https://static.inaturalist.org/photos/165599081/medium.jpeg"," ","2021-10-25 15:54:16","filipe70",3,-8.77932196044,41.7444988698,"2021-10-25","15:54",14.5864,1943.9699707,1474.1600342,49.1959,348.3850098,0.637966,893.5960083,0,173.5240021,0.0928476,200.0970001,96.8923035,245.2769928,162.5379944,5388.4799805,113.3600006,5.4753599,29.6735001,2.62411,29.5912991
"G47",308,"PERM",NA,NA,NA,NA,NA,NA,NA,223,223,"G47_PERM_308","https://static.inaturalist.org/photos/165565951/medium.jpeg"," ","2021-10-25 12:02:22","filipe70",3,-8.66731303996,41.7222841296,"2021-10-25","12:02",15.085,1585.9000244,1557.1400146,49.6451988,386.9830017,0.453549,1412.9000244,0.241834,162.6210022,0,201.3430023,10.1021996,249.6309967,133.5410004,449.6610107,87.4729004,5.1636801,40.0886002,3.00896,46.5103989
"G47",307,"CROP",NA,NA,NA,NA,NA,NA,NA,224,224,"G47_CROP_307","https://static.inaturalist.org/photos/165559911/medium.jpeg"," ","2021-10-25 11:05:50","filipe70",3,-8.76412746031,41.7190321901,"2021-10-25","11:05",14.7199001,1826.4100342,1660.4899902,49.1324997,356.5249939,0.726706,631.867981,0,163.2630005,0,513.7849731,72.6311035,248.5650024,171.1499939,2314.1799316,83.3865967,5.3263402,32.9203987,2.4842601,36.0267982
"G47",306,"URB",NA,NA,NA,NA,NA,NA,NA,225,225,"G47_URB_306","https://static.inaturalist.org/photos/165556249/medium.jpeg"," ","2021-10-25 10:27:35","filipe70",3,-8.77106636032,41.7066823796,"2021-10-25","10:27",14.8456001,1778.75,1759.4399414,49.2324982,350.6289978,0.451072,0,0,156.3880005,0,857.1740112,44.5709991,249.8930054,166.3800049,1471.2199707,68.6931992,5.5656199,40.2234993,2.2163799,38.8035011
"G40",398,"CROP",NA,NA,NA,NA,NA,NA,NA,226,226,"G40_CROP_398","https://static.inaturalist.org/photos/170881696/medium.jpeg"," ","2021-11-29 17:26:48","filipe70",4,-7.53590291029,41.6243554699,"2021-11-29","17:26",13.8519001,872.7709961,1566.7099609,49.4873009,533.6019897,0.575085,2527.4699707,0.0891514,152.5449982,0,28.6688995,399.0509949,247.1340027,146.7669983,11800.0996094,47.8544006,5.4070001,20.4846001,1.45576,40.2761993
"G40",397,"PERM",NA,NA,NA,NA,NA,NA,NA,227,227,"G40_PERM_397","https://static.inaturalist.org/photos/170881657/medium.jpeg"," ","2021-11-29 17:05:11","filipe70",4,-7.50099468995,41.5727847798,"2021-11-29","17:05",10.5880003,1077.8900146,1502.9200439,49.2873001,503.3770142,1,4238.7001953,0,137.1320038,0,27.1826,991.1060181,245.3370056,96.2006989,17390.5996094,72.6393967,5.3338099,25.5268993,1.905,41.9197998
"G29",164,"PERM",NA,NA,NA,NA,NA,NA,NA,228,228,"G29_PERM_164","https://inaturalist-open-data.s3.amazonaws.com/photos/169855183/medium.jpeg"," ","2021-11-22 10:58:08","srcosta",8,-7.52446926165,41.4266645067,"2021-11-22","10:58",11.6566,1220.2900391,1338.5100098,50.5872993,512.2810059,0.290756,2278.2299805,0,143.0970001,0,2.8136301,793.7059937,248.9779968,125.9489975,7042.7597656,55.0323982,5.1163201,26.5347004,1.51052,34.4520988
