ID,OriginalSpeciesBinomial,SpeciesBinomial,Genus,Family,Ecological_group,Abundance,Abundance_Unit
230_Falco2015_FalcoWorms_Ag_130,Microscolex dubius,Microscolex dubius,Microscolex,Acanthodrilidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_102,Microscolex dubius,Microscolex dubius,Microscolex,Acanthodrilidae,Epi-Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ag_53,Microscolex dubius,Microscolex dubius,Microscolex,Acanthodrilidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_6,Microscolex dubius,Microscolex dubius,Microscolex,Acanthodrilidae,Epi-Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_123,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,4,Number of individuals
230_Falco2015_FalcoWorms_Cg_134,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ng_108,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ng_147,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_102,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_103,Microscolex phosphoreus,Microscolex phosphoreus,Microscolex,Acanthodrilidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_150,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,5,Number of individuals
230_Falco2015_FalcoWorms_Ag_96,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,11,Number of individuals
230_Falco2015_FalcoWorms_Ng_149,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ag_120,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ag_135,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ag_91,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ng_147,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_104,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Ng_105,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_60,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_87,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_86,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_106,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_120,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_102,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_50,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_90,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,5,Number of individuals
230_Falco2015_FalcoWorms_Ng_146,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_89,Octolasion cyaneum,Octolasion cyaneum,Octolasion,Lumbricidae,Endogeic,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_121,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_147,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_146,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ag_61,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_87,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_86,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_104,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_150,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ng_105,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_6,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_90,Octolasion lacteum,Octolasion lacteum,Octolasion,Lumbricidae,Endogeic,3,Number of individuals
230_Falco2015_FalcoWorms_Ag_9,Octolasion tyrtaeum,Octolasion tyrtaeum,Octolasion,Lumbricidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_1,Octolasion tyrtaeum,Octolasion tyrtaeum,Octolasion,Lumbricidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_3,Octolasion tyrtaeum,Octolasion tyrtaeum,Octolasion,Lumbricidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_10,Octolasion tyrtaeum,Octolasion tyrtaeum,Octolasion,Lumbricidae,Epi-Endogeic,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_52,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_53,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_55,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_68,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_75,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_77,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_80,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_82,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_100,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_102,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_60,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_88,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_95,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Ng_122,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_40,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_105,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_106,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_109,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_110,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_121,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_122,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_123,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_127,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_129,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_150,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_33,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_37,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_90,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_10,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_102,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_103,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_104,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_11,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_116,NA,NA,Eukerria,Ocnerodrilidae,Unknown,7,Number of individuals
230_Falco2015_FalcoWorms_Cg_118,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_123,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_127,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_133,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_135,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_136,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_137,NA,NA,Eukerria,Ocnerodrilidae,Unknown,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_14,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_140,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_145,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_36,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_53,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_57,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_59,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_63,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_65,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_68,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_70,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_71,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_72,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_74,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_84,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_85,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_9,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_93,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_97,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_101,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_143,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_16,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_31,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_34,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_60,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_61,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_62,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_63,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_65,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_70,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_71,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_74,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_78,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_79,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_81,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_84,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_85,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_91,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_93,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_95,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_98,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_17,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_106,NA,NA,Eukerria,Ocnerodrilidae,Unknown,5,Number of individuals
230_Falco2015_FalcoWorms_Cg_16,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_27,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_28,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_46,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_6,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_99,NA,NA,Eukerria,Ocnerodrilidae,Unknown,4,Number of individuals
230_Falco2015_FalcoWorms_Ng_121,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_125,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_125,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_73,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Ag_101,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_13,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_142,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_134,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_136,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_137,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_146,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_148,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_16,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_19,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_22,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_27,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_95,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_1,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_100,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_101,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_105,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_108,NA,NA,Eukerria,Ocnerodrilidae,Unknown,19,Number of individuals
230_Falco2015_FalcoWorms_Cg_110,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_117,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_12,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_125,NA,NA,Eukerria,Ocnerodrilidae,Unknown,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_129,NA,NA,Eukerria,Ocnerodrilidae,Unknown,9,Number of individuals
230_Falco2015_FalcoWorms_Cg_132,NA,NA,Eukerria,Ocnerodrilidae,Unknown,5,Number of individuals
230_Falco2015_FalcoWorms_Cg_142,NA,NA,Eukerria,Ocnerodrilidae,Unknown,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_144,NA,NA,Eukerria,Ocnerodrilidae,Unknown,3,Number of individuals
230_Falco2015_FalcoWorms_Cg_15,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_19,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_2,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_24,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_26,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_31,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_34,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_44,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_45,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_54,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_61,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_66,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_80,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_87,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_96,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_100,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_110,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_114,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_126,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_129,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_138,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_145,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_141,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_33,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_115,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_140,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_142,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_48,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_64,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_147,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_30,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_41,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_5,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_51,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_62,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_64,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_79,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_89,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_108,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_118,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_12,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_81,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_136,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_139,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_21,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_3,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_26,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_38,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_31,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_32,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_47,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_52,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_64,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ng_83,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_35,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_84,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_85,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_86,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_87,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_88,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_89,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Ag_94,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_111,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_112,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_113,NA,NA,Eukerria,Ocnerodrilidae,Unknown,8,Number of individuals
230_Falco2015_FalcoWorms_Cg_114,NA,NA,Eukerria,Ocnerodrilidae,Unknown,4,Number of individuals
230_Falco2015_FalcoWorms_Cg_115,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_121,NA,NA,Eukerria,Ocnerodrilidae,Unknown,2,Number of individuals
230_Falco2015_FalcoWorms_Cg_126,NA,NA,Eukerria,Ocnerodrilidae,Unknown,14,Number of individuals
230_Falco2015_FalcoWorms_Cg_128,NA,NA,Eukerria,Ocnerodrilidae,Unknown,5,Number of individuals
230_Falco2015_FalcoWorms_Cg_13,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_131,NA,NA,Eukerria,Ocnerodrilidae,Unknown,1,Number of individuals
230_Falco2015_FalcoWorms_Cg_138,NA,NA,NA,NA,Unknown,0,Number of individuals
230_Falco2015_FalcoWorms_Cg_141,NA,NA,NA,NA,Unknown,0,Number of individuals
