"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
20585,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20586,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.498053,51.65245
20587,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.833422,52.67609
20588,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.209039,51.64694
20589,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.193202,51.76307
20590,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.497388,51.73024
20591,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20592,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.900804,52.63781
20593,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315954,51.76438
20594,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20595,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20596,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20597,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.833422,52.67609
20598,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20599,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.195226,51.76199
20600,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.23972,51.71218
20601,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.195226,51.76199
20602,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20603,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.208784,51.64794
20604,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.833422,52.67609
20605,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.472496,51.76339
20606,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.195226,51.76199
20607,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.242976,51.71204
20608,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.23972,51.71218
20609,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20610,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.900804,52.63781
20611,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.209039,51.64694
20612,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.497388,51.73024
20613,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20614,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.833422,52.67609
20615,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20616,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.497388,51.73024
20617,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.222884,51.62324
20618,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315954,51.76438
20619,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315954,51.76438
20620,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20621,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20622,87,68,34,4615,193,-3,196,61,54,147,29,722,72,47,13,207,148,176,182,-2.830274,52.6723
20623,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.331874,51.72821
20624,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.472496,51.76339
20625,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.497388,51.73024
20626,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20627,101,79,35,4971,223,3,220,72,64,165,38,643,62,40,12,182,137,155,161,-0.335201,51.56231
20628,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20629,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20630,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315954,51.76438
20631,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.833422,52.67609
20632,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20633,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.208784,51.64794
20634,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.312975,51.76522
20635,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20636,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.899905,52.63724
20637,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.23972,51.71218
20638,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20639,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.416428,51.63349
20640,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.900804,52.63781
20641,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.472496,51.76339
20642,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.195226,51.76199
20643,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20644,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.33564,51.67166
20645,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20646,87,68,34,4615,193,-3,196,61,54,147,29,722,72,47,13,207,148,176,182,-2.830274,52.6723
20647,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20648,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.23972,51.71218
20649,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.941695,52.67088
20650,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20651,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315954,51.76438
20652,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20653,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.209039,51.64694
20654,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20655,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20656,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.312975,51.76522
20657,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.331874,51.72821
20658,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.331874,51.72821
20659,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.93976,52.67241
20660,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.315385,51.6765
20661,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.226134,51.62317
20662,87,68,34,4615,193,-3,196,61,54,147,29,722,72,47,13,207,148,176,182,-2.830274,52.6723
20663,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.312975,51.76522
20664,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.900804,52.63781
20665,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.328263,51.72941
20666,92,73,36,4593,205,5,200,45,55,152,36,778,83,52,15,235,166,179,213,-2.209039,51.64694
20667,101,79,35,4971,223,3,220,72,64,165,38,643,62,40,12,182,137,155,161,-0.335201,51.56231
20668,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.497388,51.73024
20669,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20670,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20671,98,72,36,4502,208,13,195,52,62,157,43,736,77,49,14,219,154,172,198,-2.33564,51.67166
20672,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.900804,52.63781
20673,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.23972,51.71218
20674,94,73,36,4538,206,7,199,47,58,154,39,743,78,49,14,220,157,176,199,-2.195226,51.76199
20675,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20676,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20677,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20678,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20679,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20680,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20681,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20682,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20683,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20684,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.495268,51.65019
20685,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20686,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.498053,51.65245
20687,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20688,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20689,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500083,51.6281
20690,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.416428,51.63349
20691,98,71,36,4548,209,12,197,51,62,158,43,806,86,52,16,246,170,182,223,-2.500446,51.6269
20692,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.416428,51.63349
20693,95,72,36,4559,207,9,198,48,59,156,40,784,83,51,15,237,166,180,215,-2.412663,51.62943
20694,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20695,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20696,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20697,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20698,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20699,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20700,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20701,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20702,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20703,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20704,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20705,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20706,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.836983,52.67125
20707,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20708,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20709,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20710,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20711,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20712,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20713,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.836983,52.67125
20714,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.895394,52.63486
20715,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.836983,52.67125
20716,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20717,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20718,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.940488,52.67047
20719,88,67,34,4540,192,0,192,63,53,147,31,773,80,50,15,230,160,181,202,-2.837155,52.68024
20720,95,99,33,6806,250,-45,295,181,18,181,6,1238,139,60,23,372,201,372,220,12.88,46.21
20721,103,85,37,5115,228,3,225,73,66,167,37,702,73,45,13,207,152,161,186,1.31,49.35
20722,103,85,37,5115,228,3,225,73,66,167,37,702,73,45,13,207,152,161,186,1.31,49.35
20723,95,99,33,6806,250,-45,295,181,18,181,6,1238,139,60,23,372,201,372,220,12.88,46.21
20724,94,75,35,4847,211,-1,212,42,57,156,32,631,60,39,11,171,133,165,153,-1.123316,52.21066
20725,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20726,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20727,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20728,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20729,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20730,91,81,29,6951,239,-34,273,178,42,178,0,544,67,30,23,180,104,180,119,13.65405,52.37431
20731,57,78,27,7349,209,-76,285,141,-2,153,-36,649,78,31,28,217,104,205,123,13.45307,59.35206
20732,57,78,27,7349,209,-76,285,141,-2,153,-36,649,78,31,28,217,104,205,123,13.45307,59.35206
20733,58,73,25,7484,212,-74,286,144,-4,156,-36,564,72,27,30,201,89,191,115,17.29649,59.70636
20734,91,71,34,4801,205,0,205,40,54,153,30,656,64,44,11,183,142,170,163,-0.279587,53.40056
20735,91,71,34,4801,205,0,205,40,54,153,30,656,64,44,11,183,142,170,163,-0.278688,53.40121
20736,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20737,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20738,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20739,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20740,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20741,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.500226,51.43598
20742,90,80,29,6907,237,-34,271,177,40,177,-1,573,69,34,22,189,109,189,126,13.47589,52.65665
20743,94,75,35,4847,211,-1,212,42,57,156,32,631,60,39,11,171,133,165,153,-1.091903,52.28699
20744,94,75,35,4847,211,-1,212,42,57,156,32,631,60,39,11,171,133,165,153,-1.094331,52.288
20745,102,77,36,4844,220,9,211,75,64,165,42,632,64,39,15,188,133,148,160,0.227568,51.42817
20746,99,76,35,4913,217,2,215,72,62,162,37,580,54,34,11,158,123,150,137,-0.30662,52.03768
20747,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20748,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20749,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20750,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20751,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.8496
20752,90,78,34,5464,213,-12,225,159,48,159,20,781,80,45,15,223,154,223,188,6.869457,52.44639
20753,90,78,34,5464,213,-12,225,159,48,159,20,781,80,45,15,223,154,223,188,6.869457,52.44639
20754,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.931379,52.23017
20755,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.931379,52.23017
20756,87,69,31,5350,205,-12,217,152,41,154,20,794,81,46,19,238,143,224,187,6.2718,53.2842
20757,87,69,31,5350,205,-12,217,152,41,154,20,794,81,46,19,238,143,224,187,6.2718,53.2842
20758,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7121,52.6221
20759,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7121,52.6221
20760,87,68,31,5387,204,-12,216,152,40,154,19,799,82,46,20,240,144,226,187,6.4396,53.3997
20761,87,68,31,5387,204,-12,216,152,40,154,19,799,82,46,20,240,144,226,187,6.4396,53.3997
20762,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7121,52.6221
20763,87,68,31,5387,204,-12,216,152,40,154,19,799,82,46,20,240,144,226,187,6.4396,53.3997
20764,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7121,52.6221
20765,87,68,31,5387,204,-12,216,152,40,154,19,799,82,46,20,240,144,226,187,6.4396,53.3997
20766,90,56,27,5285,200,-1,201,105,38,156,28,777,85,42,24,251,139,201,184,5.0308,52.8646
20767,87,68,31,5387,204,-12,216,152,40,154,19,799,82,46,20,240,144,226,187,6.4396,53.3997
20768,90,56,27,5285,200,-1,201,105,38,156,28,777,85,42,24,251,139,201,184,5.0308,52.8646
20769,90,56,27,5285,200,-1,201,105,38,156,28,777,85,42,24,251,139,201,184,5.0308,52.8646
20770,90,68,31,5314,207,-6,213,156,43,157,24,783,79,45,19,230,144,215,187,5.6538,52.748
20771,99,59,29,5220,207,8,199,113,54,164,34,751,80,44,18,225,145,197,179,3.9555,51.688
20772,90,56,27,5285,200,-1,201,105,38,156,28,777,85,42,24,251,139,201,184,5.0308,52.8646
20773,90,54,27,5290,199,0,199,106,37,156,29,773,85,41,25,253,137,231,182,4.8825,52.8461
20774,99,59,29,5220,207,8,199,113,54,164,34,751,80,44,18,225,145,197,179,3.9555,51.688
20775,100,60,29,5238,209,8,201,76,57,165,34,749,78,45,16,222,147,197,179,3.943,51.6249
20776,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20777,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20778,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20779,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20780,101,56,28,5185,208,12,196,78,58,166,36,735,76,44,17,221,142,203,176,3.5932,51.3414
20781,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20782,101,55,28,5173,206,12,194,78,57,166,36,731,77,43,18,222,139,204,175,3.5699,51.5658
20783,101,56,28,5185,208,12,196,78,58,166,36,735,76,44,17,221,142,203,176,3.5932,51.3414
20784,90,59,28,5284,203,-2,205,105,40,157,28,780,83,42,23,247,141,204,185,5.0021,52.7567
20785,90,59,28,5284,203,-2,205,105,40,157,28,780,83,42,23,247,141,204,185,5.0021,52.7567
20786,101,56,28,5185,208,12,196,78,58,166,36,735,76,44,17,221,142,203,176,3.5932,51.3414
20787,90,59,28,5284,203,-2,205,105,40,157,28,780,83,42,23,247,141,204,185,5.0021,52.7567
20788,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20789,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20790,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20791,101,56,28,5185,208,12,196,78,58,166,36,735,76,44,17,221,142,203,176,3.5932,51.3414
20792,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20793,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20794,87,67,30,5509,205,-13,218,155,41,157,18,796,83,45,19,238,143,229,185,6.7995,53.3691
20795,88,59,28,5297,200,-5,205,103,38,155,25,792,86,44,22,248,141,211,188,5.4471,53.2066
20796,91,60,29,5267,204,0,204,105,41,158,29,785,86,42,22,248,144,205,185,4.8847,52.6574
20797,87,67,30,5509,205,-13,218,155,41,157,18,796,83,45,19,238,143,229,185,6.7995,53.3691
20798,87,67,30,5509,205,-13,218,155,41,157,18,796,83,45,19,238,143,229,185,6.7995,53.3691
20799,88,59,28,5297,200,-5,205,103,38,155,25,792,86,44,22,248,141,211,188,5.4471,53.2066
20800,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7122,52.6311
20801,87,67,30,5509,205,-13,218,155,41,157,18,796,83,45,19,238,143,229,185,6.7995,53.3691
20802,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7122,52.6311
20803,88,59,28,5297,200,-5,205,103,38,155,25,792,86,44,22,248,141,211,188,5.4471,53.2066
20804,87,67,30,5509,205,-13,218,155,41,157,18,796,83,45,19,238,143,229,185,6.7995,53.3691
20805,102,60,29,5227,211,9,202,77,60,167,35,741,75,45,16,220,146,202,177,3.5792,51.3322
20806,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7122,52.6311
20807,102,60,29,5227,211,9,202,77,60,167,35,741,75,45,16,220,146,202,177,3.5792,51.3322
20808,91,71,32,5356,210,-7,217,156,46,159,24,779,77,46,18,226,146,216,188,5.7122,52.6311
20809,92,73,33,5384,212,-7,219,157,47,160,24,780,76,47,16,224,148,217,188,5.7698,52.4691
20810,102,60,29,5227,211,9,202,77,60,167,35,741,75,45,16,220,146,202,177,3.5792,51.3322
20811,92,73,33,5384,212,-7,219,157,47,160,24,780,76,47,16,224,148,217,188,5.7698,52.4691
20812,102,60,29,5227,211,9,202,77,60,167,35,741,75,45,16,220,146,202,177,3.5792,51.3322
20813,92,73,33,5384,212,-7,219,157,47,160,24,780,76,47,16,224,148,217,188,5.7698,52.4691
20814,102,60,29,5227,211,9,202,77,60,167,35,741,75,45,16,220,146,202,177,3.5792,51.3322
20815,92,73,33,5384,212,-7,219,157,47,160,24,780,76,47,16,224,148,217,188,5.7698,52.4691
20816,92,73,33,5384,212,-7,219,157,47,160,24,780,76,47,16,224,148,217,188,5.7698,52.4691
20817,72,67,30,5632,189,-29,218,9,64,143,0,1147,129,80,14,331,251,308,323,6.206465,50.52184
20818,97,79,33,5806,226,-9,235,171,56,171,22,793,81,53,15,241,163,241,187,6.827479,50.67049
